stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,stop_desc,stop_url,platform_code
"U32032Z1","Balkova Lhota,Černý les",49.453372,14.591653,0,U32032N6010,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Balkova Lhota,Černý les",
"U31508Z1","Balkova Lhota,Výrec",49.445547,14.602905,0,U31508N6009,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Balkova Lhota,Výrec",A
"U31870Z1","Tábor,Všechov",49.430397,14.620804,0,U31870N6008,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Tábor,Všechov",A
"U31868Z1","Tábor,Klokoty",49.418917,14.645854,0,U31868N6007,2,,"https://pid.cz/zastavkova-tabla/?stop=Tábor,Klokoty",A
"U31869Z1","Tábor,nem.",49.419656,14.652891,0,U31869N6006,2,,"https://pid.cz/zastavkova-tabla/?stop=Tábor,nem.",A
"U32033Z1","Tábor,Písecké rozc.",49.419413,14.660459,0,U32033N6024,0,,"https://pid.cz/zastavkova-tabla/?stop=Tábor,Písecké rozc.",A
"U31279Z1","Tábor,Křižíkovo nám.",49.412652,14.664676,0,U31279N6025,0,,"https://pid.cz/zastavkova-tabla/?stop=Tábor,Křižíkovo nám.",1
"U31281Z1","Tábor,poliklinika",49.411309,14.670313,0,U31281N6026,0,,"https://pid.cz/zastavkova-tabla/?stop=Tábor,poliklinika",1
"U31645Z2","Jistebnice,Zvěstonín",49.487709,14.50307,0,U31645N6020,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jistebnice,Zvěstonín",B
"U31641Z2","Jistebnice,Hodkov",49.495243,14.49495,0,U31641N6019,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jistebnice,Hodkov",B
"U31755Z2","Nadějkov,Petříkovice",49.495858,14.485671,0,U31755N6018,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Petříkovice",B
"U31750Z2","Nadějkov",49.502851,14.478892,0,U31750N6017,2,,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov",B
"U31506Z2","Balkova Lhota",49.451552,14.606518,0,U31506N6027,2,,"https://pid.cz/zastavkova-tabla/?stop=Balkova Lhota",B
"U31818Z2","Radkov",49.464378,14.610248,0,U31818N6028,2,,"https://pid.cz/zastavkova-tabla/?stop=Radkov",B
"U31819Z2","Radkov,Paseka",49.461393,14.592174,0,U31819N6029,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Radkov,Paseka",B
"U31642Z1","Jistebnice,Makov,Pazderna",49.474733,14.559555,0,U31642N6013,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jistebnice,Makov,Pazderna",A
"U31819Z1","Radkov,Paseka",49.461377,14.592243,0,U31819N6029,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Radkov,Paseka",A
"U31818Z1","Radkov",49.464528,14.610164,0,U31818N6028,2,,"https://pid.cz/zastavkova-tabla/?stop=Radkov",A
"U31506Z1","Balkova Lhota",49.451691,14.60643,0,U31506N6027,2,,"https://pid.cz/zastavkova-tabla/?stop=Balkova Lhota",A
"U32226Z2","Nadějkov,Kaliště,rozc.1.0",49.516416,14.485868,0,U32226N6030,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Kaliště,rozc.1.0",B
"U31754Z2","Nadějkov,Kaliště",49.522316,14.480666,0,U31754N6031,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Kaliště",B
"U31751Z2","Nadějkov,Bezděkov",49.529176,14.479809,0,U31751N6032,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Bezděkov",B
"U31752Z2","Nadějkov,Chlístov",49.538893,14.484502,0,U31752N6033,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Chlístov",B
"U7954Z2","Sedlec-Prčice,Veletín,rozc.",49.554201,14.489446,0,U7954N6034,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Veletín,rozc.",B
"U7953Z2","Sedlec-Prčice,Sušetice",49.560511,14.506951,0,U7953N6035,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Sušetice",B
"U7950Z2","Sedlec-Prčice,Měšetice",49.582643,14.518745,0,U7950N5916,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Měšetice",B
"U7624Z2","Jesenice,Dobrošovice",49.597126,14.494648,0,U7624N5915,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Dobrošovice",B
"U7625Z2","Jesenice,Doublovičky",49.603326,14.482721,0,U7625N5914,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Doublovičky",B
"U7626Z2","Jesenice,Mezné",49.619329,14.478786,0,U7626N6036,2,,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Mezné",B
"U7766Z2","Nedrahovice,Radeč",49.628517,14.470472,0,U7766N6037,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nedrahovice,Radeč",B
"U7653Z2","Kosova Hora,Dohnalova Lhota",49.638052,14.463483,0,U7653N6038,2,,"https://pid.cz/zastavkova-tabla/?stop=Kosova Hora,Dohnalova Lhota",B
"U7654Z2","Kosova Hora,Janov",49.644315,14.456464,0,U7654N6039,2,,"https://pid.cz/zastavkova-tabla/?stop=Kosova Hora,Janov",B
"U7654Z1","Kosova Hora,Janov",49.64428,14.456375,0,U7654N6039,2,,"https://pid.cz/zastavkova-tabla/?stop=Kosova Hora,Janov",A
"U7653Z1","Kosova Hora,Dohnalova Lhota",49.638066,14.463355,0,U7653N6038,2,,"https://pid.cz/zastavkova-tabla/?stop=Kosova Hora,Dohnalova Lhota",A
"U7766Z1","Nedrahovice,Radeč",49.628529,14.470342,0,U7766N6037,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nedrahovice,Radeč",A
"U7626Z1","Jesenice,Mezné",49.619318,14.478697,0,U7626N6036,2,,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Mezné",A
"U7953Z1","Sedlec-Prčice,Sušetice",49.560563,14.506955,0,U7953N6035,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Sušetice",A
"U7954Z1","Sedlec-Prčice,Veletín,rozc.",49.554219,14.489358,0,U7954N6034,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Veletín,rozc.",A
"U31752Z1","Nadějkov,Chlístov",49.53885,14.484447,0,U31752N6033,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Chlístov",A
"U31751Z1","Nadějkov,Bezděkov",49.529188,14.479714,0,U31751N6032,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Bezděkov",A
"U31754Z1","Nadějkov,Kaliště",49.522312,14.48059,0,U31754N6031,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Kaliště",A
"U32226Z1","Nadějkov,Kaliště,rozc.1.0",49.516472,14.485662,0,U32226N6030,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nadějkov,Kaliště,rozc.1.0",A
"U7768Z2","Nedrahovice,Lipský mlýn",49.62341,14.450109,0,U7768N5954,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nedrahovice,Lipský mlýn",B
"U7941Z1","Sedlec-Prčice,Veletín",49.555131,14.474821,0,U7941N6040,2,,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Veletín",A
"U7628Z1","Jesenice,Martinice",49.589171,14.4777,0,U7628N5923,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Martinice",A
"U7629Z1","Jesenice,Boudy",49.583854,14.479837,0,U7629N5922,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jesenice,Boudy",A
"U7947Z1","Sedlec-Prčice,Malkovice",49.578695,14.484323,0,U7947N5921,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sedlec-Prčice,Malkovice",A
"U32058Z2","Jistebnice,Makov",49.459025,14.548087,0,U32058N6022,0,,"https://pid.cz/zastavkova-tabla/?stop=Jistebnice,Makov",B
"U32059Z2","Jistebnice,Hůrka",49.47029,14.547434,0,U32059N6021,0,,"https://pid.cz/zastavkova-tabla/?stop=Jistebnice,Hůrka",B
"U4409Z2","Koleč,zámek",50.19797,14.222461,0,U4409N6041,2,,"https://pid.cz/zastavkova-tabla/?stop=Koleč,zámek",B
"U4408Z2","Koleč,u trafiky",50.197899,14.230768,0,U4408N6042,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Koleč,u trafiky",B
"U4407Z2","Zákolany,rozc.Blevice",50.198426,14.241109,0,U4407N6043,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Zákolany,rozc.Blevice",B
"U2842Z2","Zákolany",50.196232,14.248007,0,U2842N6044,2,,"https://pid.cz/zastavkova-tabla/?stop=Zákolany",B
"U4410Z2","Zákolany,Trněný Újezd",50.19888,14.259954,0,U4410N6045,2,,"https://pid.cz/zastavkova-tabla/?stop=Zákolany,Trněný Újezd",B
"U1691Z3","Tursko",50.191036,14.32099,0,U1691N2269,0,,"https://pid.cz/zastavkova-tabla/?stop=Tursko",C
"U1914Z1","Libčice n.Vlt.,Chýnov",50.194483,14.353134,0,U1914N6046,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Chýnov",A
"U1916Z1","Libčice n.Vlt.,Náměstí Svobody",50.197684,14.364182,0,U1916N6047,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Náměstí Svobody",A
"U2825Z1","Libčice n.Vlt.,Žel.st.",50.199701,14.362479,0,U2825N6048,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Žel.st.",A
"U2824Z1","Libčice n.Vlt.,Žel.zast.Letky",50.18891,14.371319,0,U2824N6049,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Žel.zast.Letky",A
"U4906Z1","Libčice n.Vlt.,Letecká",50.191416,14.371571,0,U4906N6050,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Letecká",A
"U1916Z2","Libčice n.Vlt.,Náměstí Svobody",50.197782,14.364103,0,U1916N6047,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Náměstí Svobody",B
"U1914Z2","Libčice n.Vlt.,Chýnov",50.19462,14.353177,0,U1914N6046,2,,"https://pid.cz/zastavkova-tabla/?stop=Libčice n.Vlt.,Chýnov",B
"U4410Z1","Zákolany,Trněný Újezd",50.199089,14.260231,0,U4410N6045,2,,"https://pid.cz/zastavkova-tabla/?stop=Zákolany,Trněný Újezd",A
"U2842Z1","Zákolany",50.196539,14.248212,0,U2842N6044,2,,"https://pid.cz/zastavkova-tabla/?stop=Zákolany",A
"U4407Z1","Zákolany,rozc.Blevice",50.198623,14.240952,0,U4407N6043,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Zákolany,rozc.Blevice",A
"U4408Z1","Koleč,u trafiky",50.198152,14.230848,0,U4408N6042,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Koleč,u trafiky",A
"U4409Z1","Koleč,zámek",50.198007,14.222699,0,U4409N6041,2,,"https://pid.cz/zastavkova-tabla/?stop=Koleč,zámek",A
"U4837Z1","Třebusice,křiž.",50.203141,14.183736,0,U4837N6051,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Třebusice,křiž.",A
"U4838Z1","Želenice",50.209633,14.164353,0,U4838N6052,2,,"https://pid.cz/zastavkova-tabla/?stop=Želenice",A
"U4773Z1","Knovíz",50.212588,14.136756,0,U4773N2849,2,,"https://pid.cz/zastavkova-tabla/?stop=Knovíz",A
"U4807Z1","Jemníky,na Mašině",50.209525,14.110276,0,U4807N6053,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jemníky,na Mašině",A
"U4808Z1","Slaný,Netovice",50.211166,14.096497,0,U4808N6054,2,,"https://pid.cz/zastavkova-tabla/?stop=Slaný,Netovice",A
"U4811Z1","Slaný,gymnázium",50.233066,14.085071,0,U4811N6055,2,,"https://pid.cz/zastavkova-tabla/?stop=Slaný,gymnázium",A
"U4777Z2","Slaný,aut.nádr.",50.228512,14.087956,0,U4777N2441,2,,"https://pid.cz/zastavkova-tabla/?stop=Slaný,aut.nádr.",2
"U4809Z1","Slaný,Netovická",50.225588,14.09614,0,U4809N6056,2,,"https://pid.cz/zastavkova-tabla/?stop=Slaný,Netovická",A
"U4808Z2","Slaný,Netovice",50.211115,14.09647,0,U4808N6054,2,,"https://pid.cz/zastavkova-tabla/?stop=Slaný,Netovice",B
"U4807Z2","Jemníky,na Mašině",50.20942,14.110493,0,U4807N6053,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jemníky,na Mašině",B
"U4773Z2","Knovíz",50.2127,14.136377,0,U4773N2849,2,,"https://pid.cz/zastavkova-tabla/?stop=Knovíz",B
"U4838Z2","Želenice",50.20958,14.164381,0,U4838N6052,2,,"https://pid.cz/zastavkova-tabla/?stop=Želenice",B
"U4421Z1","Třebusice",50.200561,14.179644,0,U4421N6057,2,,"https://pid.cz/zastavkova-tabla/?stop=Třebusice",A
"U4421Z2","Třebusice",50.20074,14.179501,0,U4421N6057,2,,"https://pid.cz/zastavkova-tabla/?stop=Třebusice",B
"U4359Z1","Nová Ves,Vepřek,U Fary",50.308449,14.323866,0,U4359N6058,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nová Ves,Vepřek,U Fary",A
"U4358Z1","Nová Ves,Nové Ouholice,U Havlínů",50.303416,14.317683,0,U4358N6059,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nová Ves,Nové Ouholice,U Havlínů",A
"U4361Z1","Nová Ves,Staré Ouholice",50.290033,14.321883,0,U4361N6060,2,,"https://pid.cz/zastavkova-tabla/?stop=Nová Ves,Staré Ouholice",A
"U4248Z1","Kralupy n.Vlt.,obchodní centrum",50.252419,14.31888,0,U4248N6061,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,obchodní centrum",A
"U4366Z1","Ledčice",50.341116,14.294266,0,U4366N5562,2,,"https://pid.cz/zastavkova-tabla/?stop=Ledčice",A
"U1479Z1","Mnetěš",50.36603,14.282889,0,U1479N6062,2,,"https://pid.cz/zastavkova-tabla/?stop=Mnetěš",A
"U4367Z2","Černouček",50.360966,14.307216,0,U4367N6063,2,,"https://pid.cz/zastavkova-tabla/?stop=Černouček",B
"U7484Z1","Ctiněves",50.37518,14.30743,0,U7484N6064,2,,"https://pid.cz/zastavkova-tabla/?stop=Ctiněves",A
"U4432Z2","Ctiněves,žel.st.",50.377778,14.306041,0,U4432N6065,2,,"https://pid.cz/zastavkova-tabla/?stop=Ctiněves,žel.st.",B
"U7494Z1","Krabčice,Rovné,rozc.1.0",50.402241,14.303723,0,U7494N6066,2,,"https://pid.cz/zastavkova-tabla/?stop=Krabčice,Rovné,rozc.1.0",A
"U7494Z2","Krabčice,Rovné,rozc.1.0",50.402104,14.303604,0,U7494N6066,2,,"https://pid.cz/zastavkova-tabla/?stop=Krabčice,Rovné,rozc.1.0",B
"U4432Z1","Ctiněves,žel.st.",50.377755,14.305825,0,U4432N6065,2,,"https://pid.cz/zastavkova-tabla/?stop=Ctiněves,žel.st.",A
"U7484Z2","Ctiněves",50.375066,14.307245,0,U7484N6064,2,,"https://pid.cz/zastavkova-tabla/?stop=Ctiněves",B
"U1479Z2","Mnetěš",50.36617,14.282848,0,U1479N6062,2,,"https://pid.cz/zastavkova-tabla/?stop=Mnetěš",B
"U2236Z1","Kralupy n.Vlt.,žel.st.",50.239355,14.313758,0,U2236N2288,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,žel.st.",1
"U4231Z1","Kralupy n.Vlt.,Třebízského věžáky",50.245969,14.31635,0,U4231N6067,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Třebízského věžáky",A
"U4232Z1","Kralupy n.Vlt.,Třebízského škola",50.244039,14.32006,0,U4232N6068,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Třebízského škola",A
"U4233Z1","Kralupy n.Vlt.,Dýhárna",50.240779,14.32829,0,U4233N6069,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Dýhárna",A
"U4233Z2","Kralupy n.Vlt.,Dýhárna",50.240779,14.32829,0,U4233N6069,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Dýhárna",A
"U4232Z2","Kralupy n.Vlt.,Třebízského škola",50.244149,14.32002,0,U4232N6068,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Třebízského škola",B
"U4231Z2","Kralupy n.Vlt.,Třebízského věžáky",50.245959,14.31659,0,U4231N6067,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Třebízského věžáky",B
"U2285Z2","Kralupy n.Vlt.,Poděbradova",50.237569,14.307257,0,U2285N6070,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Poděbradova",B
"U2444Z1","Kralupy n.Vlt.,hřbitov",50.232959,14.31092,0,U2444N6071,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,hřbitov",A
"U2444Z2","Kralupy n.Vlt.,hřbitov",50.23324,14.310789,0,U2444N6071,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,hřbitov",B
"U2285Z1","Kralupy n.Vlt.,Poděbradova",50.237639,14.30729,0,U2285N6070,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Poděbradova",A
"U4227Z1","Kralupy n.Vlt.,Tř.legií",50.246709,14.31491,0,U4227N6072,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Tř.legií",A
"U4235Z1","Kralupy n.Vlt.,ZŠ Václava Havla",50.248699,14.31055,0,U4235N6073,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,ZŠ Václava Havla",A
"U4236Z1","Kralupy n.Vlt.,Revoluční",50.251689,14.31122,0,U4236N6074,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Revoluční",A
"U4237Z1","Kralupy n.Vlt.,Koupaliště",50.253849,14.30831,0,U4237N6075,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Koupaliště",A
"U4238Z1","Kralupy n.Vlt.,U Parku",50.252229,14.30879,0,U4238N6076,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,U Parku",A
"U4239Z1","Kralupy n.Vlt.,Masarykova",50.250099,14.31316,0,U4239N6077,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Masarykova",A
"U4239Z2","Kralupy n.Vlt.,Masarykova",50.250159,14.31327,0,U4239N6077,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Masarykova",B
"U4236Z2","Kralupy n.Vlt.,Revoluční",50.251189,14.31102,0,U4236N6074,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Revoluční",B
"U4235Z2","Kralupy n.Vlt.,ZŠ Václava Havla",50.248589,14.31053,0,U4235N6073,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,ZŠ Václava Havla",B
"U4227Z2","Kralupy n.Vlt.,Tř.legií",50.246589,14.31482,0,U4227N6072,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Tř.legií",B
"U4229Z1","Kralupy n.Vlt.,V Luhu",50.244539,14.30723,0,U4229N6078,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,V Luhu",A
"U4230Z1","Kralupy n.Vlt.,U Cukrovaru",50.242499,14.3094,0,U4230N6079,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,U Cukrovaru",A
"U7481Z1","Kralupy n.Vlt.,Velvarská",50.234656,14.269086,0,U7481N6080,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Velvarská",A
"U4219Z1","Kralupy n.Vlt.,Mikovice",50.230699,14.29006,0,U4219N6081,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Mikovice",A
"U4219Z2","Kralupy n.Vlt.,Mikovice",50.230689,14.29026,0,U4219N6081,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kralupy n.Vlt.,Mikovice",B
"U5785Z1","Vlašim,ZŠ Sídliště",49.711377,14.894459,0,U5785N5380,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Vlašim,ZŠ Sídliště",A
"U5021Z1","Klokočná,náves",49.959091,14.720111,0,U5021N6082,0,,"https://pid.cz/zastavkova-tabla/?stop=Klokočná,náves",A
"U2084Z1","Klokočná",49.959114,14.722531,0,U2084N6083,0,,"https://pid.cz/zastavkova-tabla/?stop=Klokočná",A
"U2167Z2","Svojetice,U Hájenky",49.965932,14.733172,0,U2167N6084,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Svojetice,U Hájenky",B
"U2083Z2","Svojetice,Na skalce",49.969281,14.739221,0,U2083N6085,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Svojetice,Na skalce",B
"U2005Z2","Struhařov",49.952461,14.743851,0,U2005N6086,0,,"https://pid.cz/zastavkova-tabla/?stop=Struhařov",B
"U2359Z2","Mnichovice,U křížku",49.938941,14.715341,0,U2359N6087,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Mnichovice,U křížku",B
"U2055Z2","Mnichovice,nám.",49.93584,14.709361,0,U2055N6088,0,,"https://pid.cz/zastavkova-tabla/?stop=Mnichovice,nám.",B
"U2563Z2","Mnichovice,zdrav.stř.",49.937634,14.706168,0,U2563N6089,0,,"https://pid.cz/zastavkova-tabla/?stop=Mnichovice,zdrav.stř.",B
"U2360Z2","Mnichovice,bytovky",49.941663,14.702105,0,U2360N6090,0,,"https://pid.cz/zastavkova-tabla/?stop=Mnichovice,bytovky",B
"U2065Z2","Všestary,Vávrov",49.94564,14.692221,0,U2065N6091,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Všestary,Vávrov",B
"U1696Z2","Strančice,žel.st.",49.949841,14.678591,0,U1696N3672,2,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,žel.st.",S
"U9873Z1","Strančice,obchodní centrum",49.946669,14.670903,0,U9873N3673,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Strančice,obchodní centrum",A
"U1695Z2","Strančice,Všechromy",49.9484,14.656631,0,U1695N6092,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Všechromy",B
"U1694Z2","Strančice,rozc.průmyslová zóna",49.9437,14.648021,0,U1694N6093,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Strančice,rozc.průmyslová zóna",B
"U1901Z2","Strančice,Kašovice",49.94446,14.639751,0,U1901N6094,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Kašovice",B
"U1902Z1","Strančice,Předboř",49.94582,14.628081,0,U1902N6095,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Předboř",A
"U6156Z1","Strančice,rozc.Sklenka",49.95185,14.631661,0,U6156N6096,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Strančice,rozc.Sklenka",A
"U1877Z4","Říčany,Jažlovice",49.96354,14.634481,0,U1877N5777,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Jažlovice",D
"U1893Z1","Strančice,Otice",49.96398,14.645391,0,U1893N6097,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Otice",A
"U1585Z2","Strančice,Všechromy,náves",49.948882,14.6508,0,U1585N6098,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Všechromy,náves",B
"U1927Z1","Strančice,Svojšovice",49.958369,14.6564,0,U1927N6099,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Svojšovice",A
"U1928Z1","Světice",49.970781,14.662661,0,U1928N6100,0,,"https://pid.cz/zastavkova-tabla/?stop=Světice",A
"U1903Z2","Říčany,Marvánek",49.984956,14.655195,0,U1903N6101,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Marvánek",B
"U2141Z3","Říčany,5.května",49.992656,14.667917,0,U2141N2551,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,5.května",A
"U1899Z2","Říčany,Pod Kavčí Skálou",49.990696,14.675332,0,U1899N6102,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Pod Kavčí Skálou",B
"U1879Z2","Říčany,Pivoňková",49.989607,14.677039,0,U1879N6103,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Pivoňková",B
"U1894Z2","Říčany,Sídl.Olivovna",49.991291,14.686117,0,U1894N6104,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Sídl.Olivovna",B
"U4252Z1","Tehov,Hačálka",49.97118,14.679288,0,U4252N6105,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Tehov,Hačálka",A
"U2052Z1","Tehov",49.970761,14.693431,0,U2052N6106,0,,"https://pid.cz/zastavkova-tabla/?stop=Tehov",A
"U2053Z1","Všestary",49.958511,14.685581,0,U2053N6107,0,,"https://pid.cz/zastavkova-tabla/?stop=Všestary",A
"U4426Z2","Všestary,Strančická",49.954892,14.683426,0,U4426N6108,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Všestary,Strančická",B
"U4426Z1","Všestary,Strančická",49.954831,14.683509,0,U4426N6108,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Všestary,Strančická",A
"U2053Z2","Všestary",49.958941,14.685131,0,U2053N6107,0,,"https://pid.cz/zastavkova-tabla/?stop=Všestary",B
"U4436Z1","Světice,škola",49.972235,14.665118,0,U4436N6109,2,,"https://pid.cz/zastavkova-tabla/?stop=Světice,škola",A
"U2052Z2","Tehov",49.970881,14.693281,0,U2052N6106,0,,"https://pid.cz/zastavkova-tabla/?stop=Tehov",B
"U2086Z2","Tehov,Lada",49.980541,14.703111,0,U2086N6110,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Tehov,Lada",B
"U1894Z1","Říčany,Sídl.Olivovna",49.991261,14.685372,0,U1894N6104,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Sídl.Olivovna",A
"U1879Z1","Říčany,Pivoňková",49.989615,14.676891,0,U1879N6103,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Pivoňková",A
"U1899Z1","Říčany,Pod Kavčí Skálou",49.991124,14.674223,0,U1899N6102,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Pod Kavčí Skálou",A
"U1903Z1","Říčany,Marvánek",49.985486,14.655142,0,U1903N6101,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Říčany,Marvánek",A
"U1928Z2","Světice",49.970891,14.662301,0,U1928N6100,0,,"https://pid.cz/zastavkova-tabla/?stop=Světice",B
"U1927Z2","Strančice,Svojšovice",49.958521,14.656329,0,U1927N6099,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Svojšovice",B
"U1585Z1","Strančice,Všechromy,náves",49.948966,14.6509,0,U1585N6098,0,,"https://pid.cz/zastavkova-tabla/?stop=Strančice,Všechromy,náves",A
